id	chrom	start_pos	end_pos	size	gc_content
4422	chr	931871	931969	98	0.2755102040816326
4423	chr	931969	932510	541	0.2902033271719039
4424	chr	932510	932979	469	0.2579957356076759
4425	chr	932979	932997	18	0.1111111111111111
4426	chr	932997	933032	35	0.11428571428571428
4427	chr	933032	933074	42	0.2380952380952381
4428	chr	933074	933138	64	0.078125
4429	chr	933138	933387	249	0.21285140562248997
4430	chr	933387	933444	57	0.2105263157894737
4431	chr	933444	933555	111	0.1891891891891892
4432	chr	933555	933603	48	0.22916666666666669
4433	chr	933603	933663	60	0.25
4434	chr	933663	933864	201	0.24875621890547264
4435	chr	933864	933942	78	0.24358974358974358
4436	chr	933942	933993	51	0.2745098039215686
4437	chr	933993	935052	1059	0.23229461756373937
4438	chr	935052	935094	42	0.35714285714285715
4439	chr	935094	935130	36	0.36111111111111116
4440	chr	935130	935169	39	0.3076923076923077
4441	chr	935169	935202	33	0.30303030303030304
4442	chr	935202	935656	454	0.21806167400881057
4443	chr	935656	936148	492	0.22357723577235775
4444	chr	936148	936165	17	0.35294117647058826
4445	chr	936165	936639	474	0.23628691983122363
4446	chr	936639	936678	39	0.33333333333333337
4447	chr	936678	936716	38	0.3157894736842105
4448	chr	936716	936810	94	0.3829787234042554
4449	chr	936810	936932	122	0.28688524590163933
4450	chr	936932	937085	153	0.22875816993464052
4451	chr	937085	937247	162	0.20987654320987656
4452	chr	937247	937493	246	0.23577235772357724
4453	chr	937493	937580	87	0.22988505747126436
4454	chr	937580	937665	85	0.22352941176470587
4455	chr	937665	937785	120	0.2
4456	chr	937785	937890	105	0.2761904761904762
4457	chr	937890	937997	107	0.22429906542056074
4458	chr	937997	938420	423	0.2505910165484634
4459	chr	938420	938430	10	0.4
4460	chr	938430	938546	116	0.24137931034482757
4461	chr	938546	938958	412	0.25970873786407767
4462	chr	938958	939766	808	0.2376237623762376
4463	chr	939766	940283	517	0.18181818181818182
4464	chr	940283	940525	242	0.16528925619834708
4465	chr	940525	940699	174	0.27011494252873564
4466	chr	940699	940795	96	0.19791666666666669
4467	chr	940795	940903	108	0.17592592592592593
4468	chr	940903	941545	642	0.19626168224299065
4469	chr	941545	941734	189	0.2698412698412698
4470	chr	941734	942012	278	0.21582733812949642
4471	chr	942012	942069	57	0.2456140350877193
4472	chr	942069	942412	343	0.2565597667638484
4473	chr	942412	942498	86	0.23255813953488372
4474	chr	942498	942944	446	0.24887892376681614
4475	chr	942944	943004	60	0.31666666666666665
4476	chr	943004	943385	381	0.27034120734908135
4477	chr	943385	943405	20	0.2
4478	chr	943405	943429	24	0.41666666666666663
4479	chr	943429	943578	149	0.24832214765100669
4480	chr	943578	943844	266	0.2781954887218045
4481	chr	943844	944018	174	0.2988505747126437
4482	chr	944018	944154	136	0.3088235294117647
4483	chr	944154	944859	705	0.2297872340425532
4484	chr	944859	945118	259	0.28957528957528955
4485	chr	945118	945275	157	0.2229299363057325
4486	chr	945275	945332	57	0.2456140350877193
4487	chr	945332	945474	142	0.2112676056338028
4488	chr	945474	945480	6	0.33333333333333337
4489	chr	945480	946232	752	0.2593085106382979
4490	chr	946232	946470	238	0.24789915966386555
4491	chr	946470	946784	314	0.2802547770700637
4492	chr	946784	947165	381	0.26246719160104987
4493	chr	947165	947240	75	0.24
4494	chr	947240	947628	388	0.2036082474226804
4495	chr	947628	947718	90	0.2333333333333333
4496	chr	947718	948177	459	0.20261437908496732
4497	chr	948177	948353	176	0.32386363636363635
4498	chr	948353	948517	164	0.28048780487804875
4499	chr	948517	948536	19	0.3157894736842105
4500	chr	948536	948827	291	0.3161512027491409
4501	chr	948827	948995	168	0.26785714285714285
4502	chr	948995	949018	23	0.21739130434782608
4503	chr	949018	949093	75	0.29333333333333333
4504	chr	949093	949172	79	0.27848101265822783
4505	chr	949172	949339	167	0.2275449101796407
4506	chr	949339	949358	19	0.3157894736842105
4507	chr	949358	949388	30	0.2333333333333333
4508	chr	949388	949777	389	0.2236503856041131
4509	chr	949777	950152	375	0.21333333333333332
4510	chr	950152	950455	303	0.20462046204620463
4511	chr	950455	950710	255	0.20784313725490197
4512	chr	950710	950774	64	0.171875
4513	chr	950774	950851	77	0.16883116883116883
4514	chr	950851	950996	145	0.2275862068965517
4515	chr	950996	951047	51	0.37254901960784315
4516	chr	951047	951113	66	0.24242424242424243
4517	chr	951113	951157	44	0.25
4518	chr	951157	951200	43	0.16279069767441862
4519	chr	951200	951224	24	0.25
4520	chr	951224	951305	81	0.28395061728395066
4521	chr	951305	951716	411	0.2116788321167883
4522	chr	951716	951978	262	0.18702290076335878
4523	chr	951978	952994	1016	0.2047244094488189
4524	chr	952994	953147	153	0.22875816993464052
4525	chr	953147	953264	117	0.23931623931623933
4526	chr	953264	953507	243	0.21810699588477367
4527	chr	953507	953720	213	0.24413145539906103
4528	chr	953720	954119	399	0.2030075187969925
4529	chr	954119	954156	37	0.2702702702702703
4530	chr	954156	954206	50	0.3
4531	chr	954206	954500	294	0.22448979591836735
4532	chr	954500	954696	196	0.20408163265306123
4533	chr	954696	954903	207	0.1932367149758454
4534	chr	954903	954980	77	0.2207792207792208
4535	chr	954980	955064	84	0.2380952380952381
4536	chr	955064	955217	153	0.24183006535947713
4537	chr	955217	955274	57	0.2456140350877193
4538	chr	955274	955394	120	0.30833333333333335
4539	chr	955394	955544	150	0.24666666666666667
4540	chr	955544	955625	81	0.30864197530864196
4541	chr	955625	955653	28	0.39285714285714285
4542	chr	955653	955730	77	0.3116883116883117
4543	chr	955730	955802	72	0.1111111111111111
4544	chr	955802	956097	295	0.26101694915254237
4545	chr	956097	956358	261	0.23754789272030652
4546	chr	956358	956445	87	0.21839080459770116
4547	chr	956445	956687	242	0.23140495867768596
4548	chr	956687	956802	115	0.22608695652173913
4549	chr	956802	956866	64	0.21875
4550	chr	956866	957248	382	0.24083769633507854
4551	chr	957248	957470	222	0.17117117117117117
4552	chr	957470	957648	178	0.19662921348314608
4553	chr	957648	957698	50	0.18
4554	chr	957698	957846	148	0.19594594594594594
4555	chr	957846	957903	57	0.2456140350877193
4556	chr	957903	958013	110	0.2090909090909091
4557	chr	958013	958121	108	0.28703703703703703
4558	chr	958121	958217	96	0.2708333333333333
4559	chr	958217	958554	337	0.2433234421364985
4560	chr	958554	958596	42	0.21428571428571427
4561	chr	958596	958703	107	0.21495327102803738
4562	chr	958703	958859	156	0.26282051282051283
4563	chr	958859	959067	208	0.21153846153846154
4564	chr	959067	959822	755	0.21192052980132453
4565	chr	959822	959911	89	0.2584269662921348
4566	chr	959911	959923	12	0.16666666666666669
4567	chr	959923	960031	108	0.2685185185185185
4568	chr	960031	960196	165	0.3151515151515152
4569	chr	960196	960438	242	0.2644628099173554
4570	chr	960438	960622	184	0.2554347826086957
4571	chr	960622	960714	92	0.29347826086956524
4572	chr	960714	961135	421	0.2755344418052256
4573	chr	961135	961174	39	0.25641025641025644
4574	chr	961174	961355	181	0.26519337016574585
4575	chr	961355	962019	664	0.2740963855421687
4576	chr	962019	962255	236	0.20338983050847456
4577	chr	962255	962693	438	0.3242009132420091
4578	chr	962693	962702	9	0.6666666666666667
4579	chr	962702	962728	26	0.3076923076923077
4580	chr	962728	962873	145	0.2620689655172414
4581	chr	962873	963023	150	0.24666666666666667
4582	chr	963023	963117	94	0.24468085106382978
4583	chr	963117	963541	424	0.25471698113207547
4584	chr	963541	963928	387	0.26098191214470284
4585	chr	963928	964259	331	0.2507552870090634
4586	chr	964259	964522	263	0.2775665399239544
4587	chr	964522	964637	115	0.2608695652173913
4588	chr	964637	964931	294	0.2585034013605442
4589	chr	964931	964947	16	0.1875
4590	chr	964947	965008	61	0.2459016393442623
4591	chr	965008	965105	97	0.21649484536082475
4592	chr	965105	965470	365	0.25205479452054796
4593	chr	965470	965754	284	0.22535211267605632
4594	chr	965754	965817	63	0.20634920634920637
4595	chr	965817	966084	267	0.32958801498127344
4596	chr	966084	966121	37	0.2972972972972973
4597	chr	966121	966222	101	0.3267326732673267
4598	chr	966222	966444	222	0.33333333333333337
4599	chr	966444	966555	111	0.3153153153153153
4600	chr	966555	967169	614	0.34364820846905536
4601	chr	967169	967179	10	0.3
4602	chr	967179	967371	192	0.2864583333333333
4603	chr	967371	967663	292	0.2397260273972603
4604	chr	967663	967832	169	0.31952662721893493
4605	chr	967832	967862	30	0.2333333333333333
4606	chr	967862	968069	207	0.2028985507246377
4607	chr	968069	968208	139	0.16546762589928057
4608	chr	968208	968225	17	0.29411764705882354
4609	chr	968225	968338	113	0.21238938053097345
4610	chr	968338	968566	228	0.2368421052631579
4611	chr	968566	968910	344	0.14244186046511628
4612	chr	968910	969177	267	0.15730337078651685
4613	chr	969177	969258	81	0.19753086419753085
4614	chr	969258	969345	87	0.21839080459770116
4615	chr	969345	969522	177	0.23163841807909605
4616	chr	969522	969618	96	0.13541666666666666
4617	chr	969618	969630	12	0.25
4618	chr	969630	969635	5	0.2
4619	chr	969635	969678	43	0.23255813953488372
4620	chr	969678	969827	149	0.2214765100671141
4621	chr	969827	969911	84	0.2738095238095238
4622	chr	969911	970155	244	0.25
4623	chr	970155	970531	376	0.2579787234042553
4624	chr	970531	970577	46	0.30434782608695654
4625	chr	970577	971114	537	0.21415270018621974
4626	chr	971114	971682	568	0.198943661971831
4627	chr	971682	971869	187	0.1978609625668449
4628	chr	971869	971947	78	0.20512820512820515
4629	chr	971947	971971	24	0.125
4630	chr	971971	972173	202	0.18316831683168316
4631	chr	972173	972455	282	0.2553191489361702
4632	chr	972455	972467	12	0.25
4633	chr	972467	973206	739	0.2368064952638701
4634	chr	973206	973302	96	0.1875
4635	chr	973302	973369	67	0.19402985074626866
4636	chr	973369	973396	27	0.1851851851851852
4637	chr	973396	973600	204	0.16666666666666669
4638	chr	973600	973670	70	0.21428571428571427
4639	chr	973670	973726	56	0.23214285714285715
4640	chr	973726	973963	237	0.1940928270042194
4641	chr	973963	974026	63	0.2698412698412698
4642	chr	974026	974035	9	0.33333333333333337
4643	chr	974035	974458	423	0.20803782505910168
4644	chr	974458	974587	129	0.18604651162790697
4645	chr	974587	975265	678	0.24041297935103245
4646	chr	975265	975454	189	0.1693121693121693
4647	chr	975454	975773	319	0.2163009404388715
4648	chr	975773	975781	8	0.25
4649	chr	975781	976145	364	0.27197802197802196
4650	chr	976145	976200	55	0.2727272727272727
4651	chr	976200	976497	297	0.32323232323232326
4652	chr	976497	976608	111	0.24324324324324323
4653	chr	976608	976698	90	0.2111111111111111
4654	chr	976698	977160	462	0.24025974025974026
4655	chr	977160	977226	66	0.16666666666666669
4656	chr	977226	977312	86	0.18604651162790697
4657	chr	977312	977423	111	0.17117117117117117
4658	chr	977423	977979	556	0.19424460431654678
4659	chr	977979	978184	205	0.23902439024390243
4660	chr	978184	978344	160	0.2
4661	chr	978344	978412	68	0.2058823529411765
4662	chr	978412	978595	183	0.28415300546448086
4663	chr	978595	978609	14	0.21428571428571427
4664	chr	978609	978676	67	0.3283582089552239
4665	chr	978676	978778	102	0.21568627450980393
4666	chr	978778	979222	444	0.240990990990991
4667	chr	979222	979378	156	0.21794871794871795
4668	chr	979378	979570	192	0.21875
4669	chr	979570	979709	139	0.1726618705035971
4670	chr	979709	980068	359	0.2311977715877437
4671	chr	980068	980261	193	0.17616580310880828
4672	chr	980261	980281	20	0.2
4673	chr	980281	980296	15	0.2
4674	chr	980296	980332	36	0.19444444444444442
4675	chr	980332	980347	15	0.2
4676	chr	980347	980620	273	0.18315018315018314
4677	chr	980620	980641	21	0.28571428571428575
4678	chr	980641	980976	335	0.23880597014925375
4679	chr	980976	981016	40	0.275
4680	chr	981016	981394	378	0.24603174603174605
4681	chr	981394	981400	6	0.33333333333333337
4682	chr	981400	981535	135	0.26666666666666666
4683	chr	981535	981577	42	0.28571428571428575
4684	chr	981577	981931	354	0.2401129943502825
4685	chr	981931	981942	11	0.18181818181818182
4686	chr	981942	982017	75	0.22666666666666668
4687	chr	982017	982527	510	0.26666666666666666
4688	chr	982527	983200	673	0.2526002971768202
4689	chr	983200	983210	10	0.4
4690	chr	983210	983326	116	0.25
4691	chr	983326	983738	412	0.25728155339805825
4692	chr	983738	984520	782	0.24168797953964194
4693	chr	984520	984733	213	0.20657276995305163
4694	chr	984733	984779	46	0.21739130434782608
4695	chr	984779	984895	116	0.25
4696	chr	984895	984934	39	0.12820512820512822
4697	chr	984934	985088	154	0.22727272727272727
4698	chr	985088	985742	654	0.25535168195718655
4699	chr	985742	986073	331	0.2507552870090634
4700	chr	986073	986336	263	0.2775665399239544
4701	chr	986336	986451	115	0.2608695652173913
4702	chr	986451	986745	294	0.25510204081632654
4703	chr	986745	986761	16	0.1875
4704	chr	986761	986822	61	0.22950819672131145
4705	chr	986822	986919	97	0.21649484536082475
4706	chr	986919	987284	365	0.2547945205479452
4707	chr	987284	987600	316	0.25
4708	chr	987600	988143	543	0.2154696132596685
4709	chr	988143	988731	588	0.19557823129251703
4710	chr	988731	989416	685	0.22335766423357664
4711	chr	989416	989448	32	0.40625
4712	chr	989448	990114	666	0.2882882882882883
4713	chr	990114	990162	48	0.35416666666666663
4714	chr	990162	990379	217	0.3133640552995392
4715	chr	990379	990568	189	0.19047619047619047
4716	chr	990568	991391	823	0.22478736330498175
4717	chr	991391	991572	181	0.2430939226519337
4718	chr	991572	992023	451	0.21951219512195125
4719	chr	992023	992216	193	0.26424870466321243
4720	chr	992216	992605	389	0.27249357326478146
4721	chr	992605	992627	22	0.2727272727272727
4722	chr	992627	993189	562	0.2402135231316726
4723	chr	993189	994123	934	0.3029978586723769
4724	chr	994123	994470	347	0.2132564841498559
4725	chr	994470	994654	184	0.23369565217391305
4726	chr	994654	994695	41	0.21951219512195125
4727	chr	994695	994754	59	0.3050847457627119
4728	chr	994754	994770	16	0.3125
4729	chr	994770	995331	561	0.27629233511586454
4730	chr	995331	995473	142	0.28169014084507044
4731	chr	995473	995518	45	0.2
4732	chr	995518	995595	77	0.3246753246753247
4733	chr	995595	995670	75	0.29333333333333333
4734	chr	995670	995679	9	0.33333333333333337
4735	chr	995679	995716	37	0.2702702702702703
4736	chr	995716	995845	129	0.3410852713178294
4737	chr	995845	995977	132	0.25757575757575757
4738	chr	995977	996347	370	0.2648648648648649
4739	chr	996347	996443	96	0.20833333333333331
4740	chr	996443	996505	62	0.27419354838709675
4741	chr	996505	996520	15	0.06666666666666667
4742	chr	996520	996815	295	0.26101694915254237
4743	chr	996815	996929	114	0.2456140350877193
4744	chr	996929	997192	263	0.2737642585551331
4745	chr	997192	997594	402	0.2562189054726368
4746	chr	997594	998003	409	0.2885085574572127
4747	chr	998003	998355	352	0.26988636363636365
4748	chr	998355	999027	672	0.28422619047619047
4749	chr	999027	999765	738	0.24932249322493225
4750	chr	999765	999840	75	0.41333333333333333
4751	chr	999840	1000255	415	0.5301204819277108
4752	chr	1000255	1000442	187	0.4652406417112299
4753	chr	1000442	1000489	47	0.3829787234042554
4754	chr	1000489	1000642	153	0.45751633986928103
4755	chr	1000642	1000666	24	0.625
4756	chr	1000666	1001064	398	0.46482412060301503
4757	chr	1001064	1001343	279	0.4767025089605735
4758	chr	1001343	1001508	165	0.44242424242424244
4759	chr	1001508	1001633	125	0.44799999999999995
4760	chr	1001633	1001751	118	0.4745762711864407
4761	chr	1001751	1001936	185	0.4378378378378378
4762	chr	1001936	1002220	284	0.45070422535211263
4763	chr	1002220	1002425	205	0.43414634146341463
4764	chr	1002425	1002558	133	0.3383458646616541
4765	chr	1002558	1002836	278	0.3057553956834532
4766	chr	1002836	1002899	63	0.2698412698412698
4767	chr	1002899	1003075	176	0.5227272727272727
4768	chr	1003075	1003092	17	0.411764705882353
4769	chr	1003092	1004080	988	0.4757085020242915
4770	chr	1004080	1004112	32	0.59375
4771	chr	1004112	1004219	107	0.4766355140186916
4772	chr	1004219	1004242	23	0.30434782608695654
4773	chr	1004242	1004396	154	0.5
4774	chr	1004396	1004434	38	0.2105263157894737
4775	chr	1004434	1004526	92	0.17391304347826086
4776	chr	1004526	1004906	380	0.2710526315789474
4777	chr	1004906	1005237	331	0.2507552870090634
4778	chr	1005237	1005500	263	0.2775665399239544
4779	chr	1005500	1005615	115	0.26956521739130435
4780	chr	1005615	1005909	294	0.25170068027210885
4781	chr	1005909	1005925	16	0.1875
4782	chr	1005925	1005986	61	0.2459016393442623
4783	chr	1005986	1006083	97	0.21649484536082475
4784	chr	1006083	1006448	365	0.24931506849315066
4785	chr	1006448	1006540	92	0.22826086956521738
4786	chr	1006540	1006752	212	0.25943396226415094
4787	chr	1006752	1006800	48	0.5416666666666666
4788	chr	1006800	1006811	11	0.7272727272727273
4789	chr	1006811	1006867	56	0.5178571428571428
4790	chr	1006867	1007444	577	0.1334488734835355
4791	chr	1007444	1007655	211	0.18009478672985782
4792	chr	1007655	1008218	563	0.15985790408525755
4793	chr	1008218	1008627	409	0.17114914425427874
4794	chr	1008627	1009279	652	0.19785276073619631
4795	chr	1009279	1009309	30	0.2
4796	chr	1009309	1009450	141	0.19858156028368792
4797	chr	1009450	1009528	78	0.16666666666666669
4798	chr	1009528	1009761	233	0.21030042918454936
4799	chr	1009761	1010428	667	0.26686656671664166
4800	chr	1010428	1010737	309	0.20388349514563106
4801	chr	1010737	1011114	377	0.16180371352785144
4802	chr	1011114	1011139	25	0.28
4803	chr	1011139	1011414	275	0.26181818181818184
4804	chr	1011414	1011573	159	0.2893081761006289
4805	chr	1011573	1011754	181	0.23756906077348067
4806	chr	1011754	1012012	258	0.25193798449612403
4807	chr	1012012	1012097	85	0.24705882352941178
4808	chr	1012097	1012102	5	0.4
4809	chr	1012102	1012284	182	0.3351648351648352
4810	chr	1012284	1012879	595	0.22857142857142856
4811	chr	1012879	1012949	70	0.28571428571428575
4812	chr	1012949	1013404	455	0.26373626373626374
4813	chr	1013404	1013873	469	0.30703624733475476
4814	chr	1013873	1014454	581	0.22547332185886404
4815	chr	1014454	1015257	803	0.28268991282689915
4816	chr	1015257	1015372	115	0.2608695652173913
4817	chr	1015372	1015581	209	0.27751196172248804
4818	chr	1015581	1015752	171	0.25146198830409355
4819	chr	1015752	1016040	288	0.2604166666666667
4820	chr	1016040	1016773	733	0.22510231923601637
4821	chr	1016773	1017172	399	0.2030075187969925
4822	chr	1017172	1017220	48	0.33333333333333337
4823	chr	1017220	1017282	62	0.24193548387096775
4824	chr	1017282	1017352	70	0.21428571428571427
4825	chr	1017352	1017428	76	0.2105263157894737
4826	chr	1017428	1017497	69	0.2028985507246377
4827	chr	1017497	1017588	91	0.15384615384615385
4828	chr	1017588	1017960	372	0.23387096774193547
4829	chr	1017960	1017972	12	0.16666666666666669
4830	chr	1017972	1018055	83	0.20481927710843373
4831	chr	1018055	1018168	113	0.336283185840708
4832	chr	1018168	1018301	133	0.2631578947368421
4833	chr	1018301	1018526	225	0.29333333333333333
4834	chr	1018526	1018607	81	0.20987654320987656
4835	chr	1018607	1018789	182	0.21428571428571427
4836	chr	1018789	1019594	805	0.253416149068323
4837	chr	1019594	1019740	146	0.2123287671232877
4838	chr	1019740	1019765	25	0.2
4839	chr	1019765	1020604	839	0.23361144219308702
4840	chr	1020604	1021396	792	0.20075757575757575
4841	chr	1021396	1021554	158	0.22151898734177217
4842	chr	1021554	1021640	86	0.18604651162790697
4843	chr	1021640	1022206	566	0.21201413427561838
4844	chr	1022206	1022245	39	0.1794871794871795
4845	chr	1022245	1022402	157	0.2356687898089172
4846	chr	1022402	1022822	420	0.22142857142857142
4847	chr	1022822	1022867	45	0.2222222222222222
4848	chr	1022867	1022936	69	0.2608695652173913
4849	chr	1022936	1022955	19	0.368421052631579
4850	chr	1022955	1023013	58	0.32758620689655177
4851	chr	1023013	1023488	475	0.26526315789473687
4852	chr	1023488	1023764	276	0.2210144927536232
4853	chr	1023764	1023896	132	0.28030303030303033
4854	chr	1023896	1023935	39	0.28205128205128205
4855	chr	1023935	1023952	17	0.4705882352941177
4856	chr	1023952	1024208	256	0.328125
4857	chr	1024208	1024313	105	0.30476190476190473
4858	chr	1024313	1024577	264	0.2878787878787879
4859	chr	1024577	1024763	186	0.23118279569892472
4860	chr	1024763	1024898	135	0.2518518518518519
4861	chr	1024898	1025059	161	0.22981366459627328
4862	chr	1025059	1025090	31	0.3225806451612903
4863	chr	1025090	1025507	417	0.2709832134292566
4864	chr	1025507	1025760	253	0.17786561264822132
4865	chr	1025760	1025790	30	0.2333333333333333
4866	chr	1025790	1026103	313	0.18849840255591055
4867	chr	1026103	1026414	311	0.1864951768488746
4868	chr	1026414	1026516	102	0.28431372549019607
4869	chr	1026516	1026613	97	0.26804123711340205
4870	chr	1026613	1026822	209	0.215311004784689
4871	chr	1026822	1027216	394	0.200507614213198
4872	chr	1027216	1027264	48	0.22916666666666669
4873	chr	1027264	1027524	260	0.19615384615384618
4874	chr	1027524	1027573	49	0.30612244897959184
4875	chr	1027573	1027910	337	0.21068249258160235
4876	chr	1027910	1028564	654	0.2018348623853211
4877	chr	1028564	1028598	34	0.29411764705882354
4878	chr	1028598	1028910	312	0.23076923076923075
4879	chr	1028910	1029156	246	0.21951219512195125
4880	chr	1029156	1029224	68	0.17647058823529413
4881	chr	1029224	1029330	106	0.24528301886792453
4882	chr	1029330	1029536	206	0.2524271844660194
4883	chr	1029536	1029553	17	0.17647058823529413
4884	chr	1029553	1029587	34	0.23529411764705885
4885	chr	1029587	1030574	987	0.1955420466058764
4886	chr	1030574	1031353	779	0.21437740693196405
4887	chr	1031353	1031424	71	0.28169014084507044
4888	chr	1031424	1031755	331	0.2507552870090634
4889	chr	1031755	1032018	263	0.2775665399239544
4890	chr	1032018	1032133	115	0.2608695652173913
4891	chr	1032133	1032427	294	0.24829931972789115
4892	chr	1032427	1032443	16	0.1875
4893	chr	1032443	1032504	61	0.2459016393442623
4894	chr	1032504	1032601	97	0.21649484536082475
4895	chr	1032601	1033350	749	0.22429906542056074
4896	chr	1033350	1033398	48	0.25
4897	chr	1033398	1033614	216	0.2037037037037037
4898	chr	1033614	1033980	366	0.2540983606557377
4899	chr	1033980	1034076	96	0.20833333333333331
4900	chr	1034076	1034138	62	0.27419354838709675
4901	chr	1034138	1034153	15	0.06666666666666667
4902	chr	1034153	1034448	295	0.2542372881355932
4903	chr	1034448	1034562	114	0.2456140350877193
4904	chr	1034562	1034825	263	0.2775665399239544
4905	chr	1034825	1035156	331	0.2507552870090634
4906	chr	1035156	1035227	71	0.28169014084507044
4907	chr	1035227	1035477	250	0.268
4908	chr	1035477	1035524	47	0.14893617021276595
4909	chr	1035524	1035632	108	0.3055555555555556
4910	chr	1035632	1035703	71	0.19718309859154928
4911	chr	1035703	1035719	16	0.25
4912	chr	1035719	1036034	315	0.2380952380952381
4913	chr	1036034	1036136	102	0.2549019607843137
4914	chr	1036136	1036165	29	0.20689655172413793
4915	chr	1036165	1036229	64	0.234375
4916	chr	1036229	1036478	249	0.1887550200803213
4917	chr	1036478	1036574	96	0.14583333333333334
4918	chr	1036574	1036844	270	0.2518518518518519
4919	chr	1036844	1037039	195	0.2923076923076923
4920	chr	1037039	1037099	60	0.25
4921	chr	1037099	1037430	331	0.2537764350453172
4922	chr	1037430	1037697	267	0.22471910112359553
4923	chr	1037697	1037833	136	0.21323529411764708
4924	chr	1037833	1038155	322	0.1956521739130435
4925	chr	1038155	1038176	21	0.38095238095238093
4926	chr	1038176	1038392	216	0.1898148148148148
4927	chr	1038392	1039230	838	0.24224343675417662
4928	chr	1039230	1039515	285	0.23508771929824562
4929	chr	1039515	1039635	120	0.2333333333333333
4930	chr	1039635	1039683	48	0.2708333333333333
4931	chr	1039683	1039786	103	0.2621359223300971
4932	chr	1039786	1040089	303	0.18151815181518152
4933	chr	1040089	1040560	471	0.18259023354564757
4934	chr	1040560	1040729	169	0.21893491124260353
4935	chr	1040729	1040756	27	0.4444444444444444
4936	chr	1040756	1041007	251	0.17529880478087648
4937	chr	1041007	1041169	162	0.16666666666666669
4938	chr	1041169	1041415	246	0.19105691056910568
4939	chr	1041415	1041508	93	0.29032258064516125
4940	chr	1041508	1042003	495	0.2202020202020202
4941	chr	1042003	1042129	126	0.24603174603174605
4942	chr	1042129	1042183	54	0.2592592592592593
4943	chr	1042183	1042489	306	0.19934640522875818
4944	chr	1042489	1042759	270	0.15185185185185185
4945	chr	1042759	1043400	641	0.17004680187207488
4946	chr	1043400	1043433	33	0.36363636363636365
4947	chr	1043433	1043838	405	0.24691358024691357
4948	chr	1043838	1044123	285	0.2456140350877193
4949	chr	1044123	1044193	70	0.14285714285714288
4950	chr	1044193	1044755	562	0.20284697508896798
4951	chr	1044755	1045211	456	0.22587719298245612
4952	chr	1045211	1045417	206	0.20388349514563106
4953	chr	1045417	1045457	40	0.225
4954	chr	1045457	1045478	21	0.14285714285714288
4955	chr	1045478	1045685	207	0.20772946859903382
4956	chr	1045685	1046138	453	0.1611479028697572
4957	chr	1046138	1046306	168	0.2976190476190476
4958	chr	1046306	1046462	156	0.25
4959	chr	1046462	1047363	901	0.21420643729189787
4960	chr	1047363	1047607	244	0.1762295081967213
4961	chr	1047607	1047658	51	0.2549019607843137
4962	chr	1047658	1047782	124	0.31451612903225806
4963	chr	1047782	1048536	754	0.23872679045092837
4964	chr	1048536	1048584	48	0.2916666666666667
4965	chr	1048584	1048602	18	0.38888888888888884
4966	chr	1048602	1048711	109	0.2201834862385321
4967	chr	1048711	1049127	416	0.2139423076923077
4968	chr	1049127	1049149	22	0.3181818181818182
4969	chr	1049149	1049610	461	0.2733188720173536
4970	chr	1049610	1049791	181	0.32044198895027626
4971	chr	1049791	1049895	104	0.2596153846153846
4972	chr	1049895	1049945	50	0.2
4973	chr	1049945	1050633	688	0.26453488372093026
4974	chr	1050633	1050811	178	0.20224719101123598
4975	chr	1050811	1051417	606	0.24917491749174916
4976	chr	1051417	1051595	178	0.3202247191011236
4977	chr	1051595	1052080	485	0.2268041237113402
4978	chr	1052080	1052507	427	0.18969555035128807
4979	chr	1052507	1052907	400	0.215
4980	chr	1052907	1053960	1053	0.2678062678062678
4981	chr	1053960	1054025	65	0.2
4982	chr	1054025	1054075	50	0.18
4983	chr	1054075	1054286	211	0.21327014218009477
4984	chr	1054286	1054366	80	0.2
4985	chr	1054366	1054400	34	0.2647058823529412
4986	chr	1054400	1055182	782	0.21867007672634273
4987	chr	1055182	1055524	342	0.2631578947368421
4988	chr	1055524	1055695	171	0.23976608187134502
4989	chr	1055695	1056138	443	0.20316027088036118
4990	chr	1056138	1056149	11	0.45454545454545453
4991	chr	1056149	1056188	39	0.23076923076923075
4992	chr	1056188	1056353	165	0.33939393939393936
4993	chr	1056353	1056491	138	0.35507246376811596
4994	chr	1056491	1056689	198	0.3131313131313131
4995	chr	1056689	1056959	270	0.2518518518518519
4996	chr	1056959	1057040	81	0.33333333333333337
4997	chr	1057040	1057068	28	0.32142857142857145
4998	chr	1057068	1057282	214	0.2850467289719626
4999	chr	1057282	1057514	232	0.2629310344827586
5000	chr	1057514	1057981	467	0.2676659528907923
5001	chr	1057981	1058047	66	0.13636363636363635
5002	chr	1058047	1058416	369	0.2845528455284553
5003	chr	1058416	1058649	233	0.2918454935622318
5004	chr	1058649	1058845	196	0.29081632653061223
5005	chr	1058845	1059100	255	0.23921568627450981
5006	chr	1059100	1059470	370	0.26216216216216215
5007	chr	1059470	1059566	96	0.20833333333333331
5008	chr	1059566	1059643	77	0.2207792207792208
5009	chr	1059643	1059938	295	0.26101694915254237
5010	chr	1059938	1060052	114	0.2456140350877193
5011	chr	1060052	1060314	262	0.27862595419847325
5012	chr	1060314	1060645	331	0.2477341389728097
5013	chr	1060645	1061365	720	0.3069444444444444
5014	chr	1061365	1063236	1871	0.23303046499198288
5015	chr	1063236	1063381	145	0.19310344827586207
5016	chr	1063381	1063387	6	0.5
5017	chr	1063387	1063852	465	0.26666666666666666
